,Timestamp of Tweet,Tweet Text,Twitter Handle,Is Republican
4474,2020-03-21 16:41:32,"Before anyone cries “no help for big business,” remember: An American who gets laid off from big business is no different from one who gets laid off from a small business. 

The first priority of the stimulus package must be immediate cash to businesses to keep people on payroll.",DanCrenshawTX,1
4475,2020-03-21 14:28:14,"My podcast this week is all, you guessed it, coronavirus. Click link for deep dive into Chinese propaganda, and how the CCP lied to the world. https://t.co/gomQ9cDtJO https://t.co/q1mhzGlY8B",DanCrenshawTX,1
4476,2020-03-21 01:17:32,"Americans are worried. Worried about their health, finances, and loved ones. They're also worried that their lives will not go back to normal and the economic effects of social distancing will prolong indefinitely.",DanCrenshawTX,1
4477,2020-03-21 01:16:18,"We MUST do everything in our power to provide a reasonable, health-informed, date for when Americans can safely return to regular economic activity in their communities.

This is not only critical for our economy but also the way of life in our country.

https://t.co/SQHUJ63IxY",DanCrenshawTX,1
4478,2020-03-20 22:27:17,"RT @DHS_Wolf: Hearing a lot about texts from ""friends at DHS"" or ""friends with connections at DHS"" that say DHS is planning a national lock…",DanCrenshawTX,1
4479,2020-03-19 04:26:14,"RT @EconTalker: UK has about 5K ventilators for 63M people
Canada has about 5K for about 37M 
France has about 5K ventilators for 67M
Germa…",DanCrenshawTX,1
4480,2020-03-19 04:21:32,"RT @GregAbbott_TX: Restaurants in Texas can now deliver alcoholic beverages with food purchases to customers.

In response to #coronavirus…",DanCrenshawTX,1
4481,2020-03-19 01:41:42,"Increasing our unemployment benefits should be a main focus of the economic stimulus package, along with business loans. The people hit hardest need the money most. 

By handing out checks to everyone, we have less for those who were directly impacted. https://t.co/8ZujH64b9n",DanCrenshawTX,1
4482,2020-03-18 20:26:15,"If you’re blaming Trump, you’re wrong. 

If you’re blaming Democrats, you’re wrong.

If you’re blaming China...you’re making a valid point. https://t.co/IEDhzYrepS",DanCrenshawTX,1
4483,2020-03-18 15:15:41,"I understand the need to inject money into the economy where needed. But many people still have steady income and DO NOT need a $1,000 check. I certainly do not.

Money must be targeted to the Americans who need it most: low-middle income who can’t work &amp; can’t pay bills. https://t.co/HeeggOhxnY",DanCrenshawTX,1
4484,2020-03-18 02:13:04,"RT @GregAbbott_TX: I have waived the 10 day investigation period for individuals applying for unemployment benefits.

We want you to get yo…",DanCrenshawTX,1
4485,2020-03-17 22:13:36,"Not only tone-deaf, but highly irrational. Are you forgetting (or ignoring) the fact that it was government red tape that prevented us from getting coronavirus tests faster? It was our innovative private sector that had to be called to pick up the slack. https://t.co/tjXbhsvxnl",DanCrenshawTX,1
4486,2020-03-17 18:49:03,"RT @sbstryker: This video of brothers Andrew and Chris Cuomo fighting ON AIR about their mom’s favorite child, calling their parents, and b…",DanCrenshawTX,1
4487,2020-03-17 18:47:09,"RT @realDailyWire: Gov Cuomo says President @realDonaldTrump’s team is “on it,” Shows a spirit of “partnership” and “cooperation.” https://…",DanCrenshawTX,1
4488,2020-03-17 18:46:25,"RT @senatemajldr: At every level, the coronavirus outbreak is testing our nation and our institutions. We cannot afford partisan politics a…",DanCrenshawTX,1
4489,2020-03-17 18:29:25,IMPORTANT: Looking for extra hours? https://t.co/POrpjNWEj7,DanCrenshawTX,1
4490,2020-03-17 04:31:38,"RT @GregAbbott_TX: The #coronavirus may have harmed your business. 

If so you may qualify for a Small Business Administration loan. 

Chec…",DanCrenshawTX,1
4491,2020-03-16 23:14:04,"Remember: before you order in, stop to think if your local small business offers food delivery too. Our small businesses are the heart of our communities and they need our support now more than ever.

Here are a few helpful tips on how to do this safely

https://t.co/FIP9UdSHBO",DanCrenshawTX,1
4492,2020-03-16 21:17:01,"RT @noonanjo: Direct, factual refutation of claim that the President disbanded his pandemic response team by the NSC official who led the b…",DanCrenshawTX,1
4493,2020-03-16 14:32:19,"RT @CDCgov: New: Starting immediately and for the next 8 weeks, CDC recommends cancelling all events of 50 or more people. Full recommendat…",DanCrenshawTX,1
4494,2020-03-16 14:31:46,RT @WHNSC: Text message rumors of a national #quarantine are FAKE. There is no national lockdown. @CDCgov has and will continue to post the…,DanCrenshawTX,1
4495,2020-03-16 01:05:18,"RT @espn: J.J. Watt and his wife Kealia Ohai have donated $350,000 to the Houston Food Bank, providing more than one million meals amid the…",DanCrenshawTX,1
4496,2020-03-15 18:45:22,RT @LMcCullers43: I will be following @ABREG_1 lead &amp; donating 10 k meals to the @HoustonFoodBank to help these families in need during thi…,DanCrenshawTX,1
4497,2020-03-15 01:14:20,"Perfect timing on first delivery of books! Plus I’m spending my birthday signing bookplates for YOU. 
Get your signed copy at https://t.co/3pa1cduK2z https://t.co/btdSU3DzAa",DanCrenshawTX,1
4498,2020-03-14 20:17:46,https://t.co/5m7ArxYQRF https://t.co/EkRVyS4DZG,DanCrenshawTX,1
4499,2020-03-14 11:56:56,"Shoot me a text at 832-246-7578, and I’ll text you back with a fun fact about my birthday. 

Also, yes, today is my birthday! 36 years old. Going strong. Grateful for every day that I’m blessed to live in this great country.",DanCrenshawTX,1
4500,2020-09-12 21:48:53,RT @WhiteHouse: President @realDonaldTrump will visit California on Monday for a briefing with local &amp; federal fire and emergency officials…,Mike_Pence,1
4501,2020-09-12 21:48:30,"RT @GOP: “This President put the health of America first from day one, but he also wanted to reassure the American people all along the way…",Mike_Pence,1
4502,2020-09-12 21:08:37,RT @realDonaldTrump: https://t.co/Ca8ZORvlFW,Mike_Pence,1
4503,2020-09-12 15:56:06,RT @SecondLady: 🍯This month just got a little sweeter as we recognize September as #NationalHoneyMonth! The @VP Residence is home to over 8…,Mike_Pence,1
4504,2020-09-12 13:22:00,"For all of the challenges we face in 2020, what we proved in the wake of that terrible day in September of 2001, is the American people always come together, we always face any challenge with strength, and just as we did then, we’ll get through these times together. https://t.co/o9GIlv6tqC",Mike_Pence,1
4505,2020-09-12 13:21:03,We will never forget the 343 firefighters lost that day and the bravery of FDNY Engine 10. https://t.co/SI0s5bZMue,Mike_Pence,1
4506,2020-09-12 13:18:53,We’re bringing troops home because we’ve managed to secure stability by strengthening our military and by taking the fight directly to ISIS in Iraq. https://t.co/lI6f8dI8HC,Mike_Pence,1
4507,2020-09-12 10:16:00,Tune in to @foxandfriends this morning as I sit down with @PeteHegseth from New York City. https://t.co/qAWmazqtj3,Mike_Pence,1
4508,2020-09-12 03:36:37,RT @PeteHegseth: Tune in tomorrow to @foxandfriends to watch our exclusive 9/11 interview w/ @VP @Mike_Pence — reflecting on the legacy of…,Mike_Pence,1
4509,2020-09-12 00:40:19,RT @OutnumberedOT: Don’t miss this highlight from @HarrisFaulkner 's interview with @SecondLady Karen Pence on the alarming spike in suicid…,Mike_Pence,1
4510,2020-09-12 00:37:14,"RT @realDonaldTrump: THANK YOU to the 28,000+ Firefighters and other First Responders who are battling wildfires across California, Oregon,…",Mike_Pence,1
4511,2020-09-12 00:37:12,RT @realDonaldTrump: https://t.co/e6hYumwZWq,Mike_Pence,1
4512,2020-09-11 21:17:22,".@SecondLady and I were truly honored to travel to New York City today to Remember the Fallen and pay tribute to the Heroes of 9/11. We will Never Forget the nearly 3,000 men and women lost that day and their families are in our hearts and prayers. #NeverForget https://t.co/Kfgi2m5wZk",Mike_Pence,1
4513,2020-09-11 19:37:05,RT @realDonaldTrump: https://t.co/8FH5zIBn02,Mike_Pence,1
4514,2020-09-11 19:32:01,RT @WhiteHouse: LIVE: President @realDonaldTrump presents the Medal of Honor https://t.co/ltmHF3ORyW,Mike_Pence,1
4515,2020-09-11 19:24:01,Karen and I were honored to meet with the FDNY Engine 10. They are heroes and we will never forget the 343 firefighters lost on that day. God Bless their families. https://t.co/hkbQvsw0Sy,Mike_Pence,1
4516,2020-09-11 19:01:39,We will never forget. 🇺🇸 https://t.co/XOkmwth8UD,Mike_Pence,1
4517,2020-09-11 18:12:12,RT @TeamTrump: Vice President @Mike_Pence: There is no better tribute to the heroes of 9/11 than this peace agreement announced today https…,Mike_Pence,1
4518,2020-09-11 15:54:03,RT @realDonaldTrump: https://t.co/AXhNnDe8jG,Mike_Pence,1
4519,2020-09-11 15:26:52,"RT @WhiteHouse: ""In New York, Arlington, and Shanksville, people raced into the suffocating smoke and rubble...

More than 400 first respon…",Mike_Pence,1
4520,2020-09-11 15:26:28,"RT @TeamTrump: President @realDonaldTrump: 19 years ago, on this day, at this very hour, on this field, 40 brave men and women triumphed ov…",Mike_Pence,1
4521,2020-09-11 14:50:55,Thou preparest a table before me in the presence of mine enemies: thou anointest my head with oil; my cup runneth over. Surely goodness and mercy shall follow me all the days of my life: and I will dwell in the house of the Lord for ever.” -Psalm 23,Mike_Pence,1
4522,2020-09-11 14:50:55,"Yea, though I walk through the valley of the shadow of death, I will fear no evil: for thou art with me; thy rod and thy staff they comfort me.",Mike_Pence,1
4523,2020-09-11 14:50:55,“The Lord is my shepherd; I shall not want. He maketh me to lie down in green pastures: he leadeth me beside the still waters. He restoreth my soul: he leadeth me in the paths of righteousness for his name's sake.,Mike_Pence,1
4524,2020-09-11 14:50:54,"In the memory of all those we lost on this day 19 years ago, in memory of the heroes that were forged that day, &amp; heroes forged on battlefields ever since, and for the families, loved ones, &amp; friends they left behind, I pray these ancient words will comfort your hearts and ours. https://t.co/wRgHCcdZ4q",Mike_Pence,1
4525,2020-09-11 14:24:09,RT @WhiteHouse: LIVE: President @realDonaldTrump and @FLOTUS visit the Flight 93 National Memorial https://t.co/NbXON6t2yB,Mike_Pence,1
4526,2020-09-11 13:35:31,"RT @WhiteHouse: President @realDonaldTrump and @FLOTUS will participate in a memorial service in Shanksville, Pennsylvania, at 9:45 a.m. ET…",Mike_Pence,1
4527,2020-09-11 13:18:11,"RT @generalkellogg: 19 years ago, I was in the Pentagon. The world changed that day. Today I am honored to be with @VP as we pay tribute to…",Mike_Pence,1
4528,2020-09-11 12:59:26,"RT @Tunnel2Towers: #September11, 2001 - a day we will #NEVERFORGET. 2,977 fallen souls will be remembered today. #Tunnel2Towers is holding…",Mike_Pence,1
4529,2020-09-11 12:50:26,RT @Sept11Memorial: Join us for a moment of silence in observance of the time Flight 11 struck the North Tower. https://t.co/dHu4HHeW6d #Ho…,Mike_Pence,1
4530,2020-09-11 12:50:25,"RT @Sept11Memorial: On this sacred day, we honor the innocent lives lost and recognize the courage of those who made the ultimate sacrifice…",Mike_Pence,1
4531,2020-09-11 12:45:27,RT @WhiteHouse: LIVE: The WH Observes a Moment of Silence https://t.co/y1Z6DVJett,Mike_Pence,1
4532,2020-09-11 12:15:26,"RT @WhiteHouse: In 2001, our Nation, united under God, made an unbreakable promise never to forget the nearly 3,000 innocent Americans who…",Mike_Pence,1
4533,2020-09-11 11:54:31,RT @DeptofDefense: LIVE: 9/11 remembrance flag unfurling at the Pentagon. #NeverForget #September11 https://t.co/VXC7GegUxY,Mike_Pence,1
4534,2020-09-11 11:10:58,RT @realDonaldTrump: #NeverForget #September11 https://t.co/vlqqkZa3bR,Mike_Pence,1
4535,2020-09-11 10:48:48,"Today, our Nation pauses to remember those who fell on 9/11/01 and we honor the unimaginable sacrifice they made for our Country. Their memory lives on in the heart of every American and we will never forget the courage and heroism shown on that fateful morning. #NeverForget https://t.co/rCUashyAJe",Mike_Pence,1
4536,2020-09-11 01:32:07,"Nineteen years ago, America changed forever. Tomorrow, the hearts &amp; prayers of the entire Nation will be with the nearly 3,000 families who lost loved ones. Karen &amp; I are honored to be traveling to NYC to join the American people in paying tribute to the heroes who fell on 9/11.",Mike_Pence,1
4537,2020-09-11 01:29:34,"We’ve rebuilt our military, restored the arsenal of democracy and given our Soldiers, Sailors, Airmen, Marines, and Coast Guard the resources and the support that they need to accomplish their mission and defend our nation every day. https://t.co/sV8buIXgYA",Mike_Pence,1
4538,2020-09-11 00:58:52,RT @GOP: “Michigan will decide whether we quickly return to record prosperity or whether we’ll allow Sleepy Joe to impose $4 trillion in ta…,Mike_Pence,1
4539,2020-09-11 00:58:49,RT @GOP: “I’m running for re-election to keep jobs in Michigan.” -@realDonaldTrump https://t.co/n2aylE5lB0,Mike_Pence,1
4540,2020-09-11 00:41:45,Thank You to All the Great Cadets and Faculty for the Warm Welcome at @VMI1839 Today! Never Say Die VMI! 🇺🇸 https://t.co/0yEJ7PD0Gt,Mike_Pence,1
4541,2020-09-11 00:20:09,"RT @TeamTrump: WATCH LIVE: President Donald Trump in Freeland, MI #Michigan 

Text TRUMP to 88022 https://t.co/EFJYXV6u1I",Mike_Pence,1
4542,2020-09-10 23:17:01,"RT @KarenPence: Under @realDonaldTrump’s BOLD LEADERSHIP, America has ADDED back 10.6 MILLION JOBS over the last four months. The unemploym…",Mike_Pence,1
4543,2020-09-10 23:16:49,RT @SecondLady: “The thing we want people to know is that suicide is preventable. It’s an opportunity right now for us just to start the co…,Mike_Pence,1
4544,2020-09-10 22:55:01,Honored to be with some incredible men and women who’ve worn the uniform of the United States at @VMI1839 today! https://t.co/SwrQZHNsWQ,Mike_Pence,1
4545,2020-09-10 22:42:24,"is all a reflection of the esteem with which your President, this Vice President, and our entire Administration hold all of you who aspire to and all of you who serve in the uniform of the United States.",Mike_Pence,1
4546,2020-09-10 22:42:24,"I can tell you firsthand, our President reveres the men and women of our armed forces. Restoring the arsenal of democracy, rebuilding our military, supporting our Soldiers, Sailors, Airmen, Marines, Coast Guard, modernizing our forces, creating the Space Force...",Mike_Pence,1
4547,2020-09-10 22:29:51,Thank You @michaelgwaltz! https://t.co/bn9js29vVl,Mike_Pence,1
4548,2020-09-10 21:54:12,"President @realDonaldTrump took us out of the Iran nuclear deal, imposed the strongest sanctions on the leading state sponsor of terrorism in the world &amp; when American forces were threatened, he gave the order to take out Iran's top General. Qasem Soleimani is gone. https://t.co/6JxEmTPfLK",Mike_Pence,1
4549,2020-09-10 21:21:40,"RT @markknoller: Addressing cadets at @VMI1839, a day before the 9/11 anniversary, VP Pence delivered a campaign-style speech in defense of…",Mike_Pence,1
4550,2020-09-10 19:01:29,Watch LIVE from @VMI1839! https://t.co/E8T4YRGB5w,Mike_Pence,1
4551,2020-09-10 18:22:19,https://t.co/R7ld7yBUJ9,Mike_Pence,1
4552,2020-09-10 17:06:09,"Along the way, what the American people saw was a President who was projecting the kind of leadership and the kind of confidence in the American people and all of our healthcare experts, doctors and nurses that you would expect from a President in a challenging time like this. https://t.co/FVGoI3ZplM",Mike_Pence,1
4553,2020-09-10 16:27:18,"RT @WhiteHouse: 10.6 MILLION jobs added in four months! 💪

That's the Great American Comeback! 🇺🇸 https://t.co/QJhejFDOZ8",Mike_Pence,1
4554,2020-09-10 16:26:50,"RT @SecondLady: Today is World Suicide Prevention Day. On this day, we recognize the role we can all play in #SuicidePrevention &amp; to help e…",Mike_Pence,1
4555,2020-09-10 15:08:24,We’re working very closely with Governors in states that have been affected by the wildfires. Our hearts go out to all of those who are enduring or threatened by these fires and we are going to make sure everyone has the full support of the Federal Government. https://t.co/L1z0gqmXYt,Mike_Pence,1
4556,2020-09-10 14:16:07,I’ll be on @AmericaNewsroom with @SandraSmithFox at 10:30AM! Tune in!,Mike_Pence,1
4557,2020-09-10 13:46:30,https://t.co/Rc9zNdrkV6,Mike_Pence,1
4558,2020-09-10 03:17:47,https://t.co/dwZ7GGFQ07,Mike_Pence,1
4559,2020-09-10 01:39:00,RT @SecondLady: Enjoyed thanking military service members and families at @USAGStewartHAAF for their service. 🇺🇸 We know that military life…,Mike_Pence,1
4560,2020-09-10 01:38:54,RT @SecondLady: IN THE NEWS: “It is time to erase the stigma associated with mental health because we’re facing an epidemic of suicide righ…,Mike_Pence,1
4561,2020-09-09 23:48:16,"RT @realDonaldTrump: These are my real words about our GREAT HEROES, not made up lies by the enemy. THANK YOU and God Bless You All! https:…",Mike_Pence,1
4562,2020-09-09 22:48:51,"As President Donald Trump has said for the Last Four Years: Buy American, Hire American! 🇺🇸",Mike_Pence,1
4563,2020-09-09 22:47:57,RT @SecretsBedard: Karen Pence: Campaign is ‘going great’ and seeing ‘so much enthusiasm’ https://t.co/5s96zVBb7t,Mike_Pence,1
4564,2020-09-09 22:38:07,"RT @SeanParnellUSA: From the battlefield to broken &amp; medically retired from the @USArmy to sharing a stage with @VP @Mike_Pence.
Man, what…",Mike_Pence,1
4565,2020-09-09 22:37:50,"They should stop playing politics with American lives, stop undermining public confidence in a vaccine that will save American lives &amp; they should thank our research companies, our scientists &amp; our President for working tirelessly to get a safe &amp; effective vaccine!",Mike_Pence,1
4566,2020-09-09 22:37:48,It’s so irresponsible that @JoeBiden and @KamalaHarris have actually started to question whether our Administration can even produce a safe vaccine. https://t.co/FQUy9hphhu,Mike_Pence,1
4567,2020-09-09 22:33:18,President @realDonaldTrump has never stopped fighting for YOU and now it’s our turn to fight for him! #FOURMOREYEARS,Mike_Pence,1
4568,2020-09-09 22:32:13,"RT @SecondLady: One conversation, gesture, or action can have the power to make a difference for the life of a #Veteran experiencing suicid…",Mike_Pence,1
4569,2020-09-09 22:05:46,RT @KarenPence: So much enthusiasm for @POTUS @realDonaldTrump &amp; @VP @Mike_Pence! 🇺🇸@TeamTrump,Mike_Pence,1
4570,2020-09-09 21:54:14,Thank you PennEnergy and thank you Pennsylvania! 🇺🇸 https://t.co/PvatfMig1Z,Mike_Pence,1
4571,2020-09-09 21:49:45,"RT @mjoyce317: Welcome back to Pennsylvania, Vice President @Mike_Pence!! If you like energy independence and you want to keep fracking job…",Mike_Pence,1
4572,2020-09-09 21:48:42,"Joe Biden and the radical left would work to abolish fossil fuels but we’re not going to let that happen! With President @realDonaldTrump in the @WhiteHouse, we’re going to have more fracking, more jobs, and energy independence for generations to come! #WorkersForTrump https://t.co/l7CU5Hm2YX",Mike_Pence,1
4573,2020-09-09 21:47:46,RT @TeamTrump: Vice President @Mike_Pence: “It’s so irresponsible that Joe Biden and Kamala Harris have actually started to question whethe…,Mike_Pence,1
4574,2020-09-09 21:27:52,"Where Joe Biden &amp; the radical left want to crush American energy, crush energy jobs &amp; raise the cost of electricity for every household &amp; business in PA, President @realDonaldTrump has unleashed American energy &amp; we’re now a net exporter of energy for the first time in 70 years! https://t.co/ory6wm0YEX",Mike_Pence,1
4575,2020-09-09 21:20:30,"Proud to be joined today by a decorated combat veteran, an American patriot and the next Congressman from #PA17, @SeanParnellUSA! Vote for Sean Parnell on November 3rd!",Mike_Pence,1
4576,2020-09-09 20:56:53,"RT @TeamTrump: Vice President @Mike_Pence: “When it comes to energy, President @realDonaldTrump has been a champion for American energy ind…",Mike_Pence,1
4577,2020-09-09 20:00:46,"RT @TeamTrump: WATCH LIVE: Vice President @Mike_Pence in Freedom, PA!

#MAGA https://t.co/BFthTXc2Wy",Mike_Pence,1
4578,2020-09-09 19:57:41,RT @TeamTrump: President @realDonaldTrump: I am announcing 20 additions to my original list of candidates for the Supreme Court https://t.c…,Mike_Pence,1
4579,2020-09-09 19:46:23,RT @WhiteHouse: LIVE: President @realDonaldTrump delivers remarks on judicial appointments https://t.co/GbnyS7exD8,Mike_Pence,1
4580,2020-09-09 19:39:28,Life is Winning in America! And to keep on winning we need to re-elect pro-life Conservatives like @MikeKellyPA and @RepJohnJoyce and we need four more years of President @realDonaldTrump fighting for LIFE in the @WhiteHouse! https://t.co/aOi1Rhow3k,Mike_Pence,1
4581,2020-09-09 19:36:40,"While Joe Biden abandoned his support of the Hyde Amendment, this President and this Vice President will never stop fighting for the lives of the unborn! America needs four more years of the most pro-life President in the history of this Nation, President @realDonaldTrump!",Mike_Pence,1
4582,2020-09-09 19:35:24,"RT @SBAList: ""Elections are about choices.

This election, the choice has never been clearer.

And the stakes have never been higher--espec…",Mike_Pence,1
4583,2020-09-09 19:35:01,"Thank you, @SBAList! This Administration will ALWAYS stand without apology for the sanctity of human life! https://t.co/u5MTlX5cuf",Mike_Pence,1
4584,2020-09-09 19:21:33,We need more Conservatives on the Supreme Court of the United States! https://t.co/7ikZWw3zEF,Mike_Pence,1
4585,2020-09-09 19:21:05,It has been three and a half years of Promises Made and Promises Kept and we’re just getting started! https://t.co/YyPsNxnF7F,Mike_Pence,1
4586,2020-09-09 19:16:33,"Women’s Choice Network is doing amazing work and making a real difference in the lives of young women and babies in Pennsylvania. Thank you for all you’ve done to bring more than 7,000 precious lives into this world! https://t.co/Ml6xdtqdWN",Mike_Pence,1
4587,2020-09-09 19:12:07,Chloe is an exceptional and inspiring young woman and it was an honor to see her again today! https://t.co/bxF7UMX1Ty https://t.co/iqukVk2iZi,Mike_Pence,1
4588,2020-09-09 18:47:29,"RT @TeamTrump: TODAY: Watch Vice President @Mike_Pence's Remarks from Freedom, Pennsylvania at 3:00 pm ET!

RSVP: https://t.co/8UKrzDaofV…",Mike_Pence,1
4589,2020-09-09 18:04:00,"RT @RepJohnJoyce: Welcome to Westmoreland County, @VP @Mike_Pence! Thank you for your incredible dedication to our pro-life values. https:/…",Mike_Pence,1
4590,2020-09-09 18:03:55,"RT @SBAList: I'm #ProLife, I don't apologize for it.

- VP @Mike_Pence at our LIFE Wins! event in Pittsburgh, PA

#LifeIsWinning #ProLifeVo…",Mike_Pence,1
4591,2020-09-09 18:03:48,"RT @SBAList: Proud to stand for LIFE with our #ProLive Vice President @Mike_Pence in Pittsburgh, PA at our LIFE Wins! event today

#ProLife…",Mike_Pence,1
4592,2020-09-09 17:18:30,"RT @SecretsBedard: New: @KarenPence says the campaign ‘going great,’ seeing ‘so much enthusiasm.’

@SecondLady adds, “For us it’s nice to h…",Mike_Pence,1
4593,2020-09-09 16:51:37,"RT @PATrumpVictory: #FourMoreYears of @realDonaldTrump &amp; @Mike_Pence will mean more jobs, higher wages &amp; a strong economic future for all P…",Mike_Pence,1
4594,2020-09-09 16:37:43,"RT @SecondLady: Speaking now at @USAGStewartHAAF! Be sure to tune in LIVE here 🇺🇸➡️
https://t.co/xHpQEHJaLk",Mike_Pence,1
4595,2020-09-09 16:24:40,The road to victory leads right through Pennsylvania and Trump Country is ready for FOUR MORE YEARS of President @realDonaldTrump! #MAGA 🇺🇸 https://t.co/1XKMxIuQya,Mike_Pence,1
4596,2020-09-09 16:15:35,"RT @markknoller: Campaign bus pulls over at a GOP/Trump Campaign office in Pennsylvania, where VP Pence addresses supporters awaiting the u…",Mike_Pence,1
4597,2020-09-09 15:58:13,"RT @SBAList: We're LIVE from Pittsburgh, PA with Vice President @Mike_Pence for the third stop on our LIFE Wins! tour

Watch: https://t.co/…",Mike_Pence,1
4598,2020-09-09 15:58:08,"RT @SBAList: Ready to greet @Mike_Pence—the most #ProLife @VP ever—at our LIFE Wins! event in Murrysville, Pennsylvania! #LifeIsWinning htt…",Mike_Pence,1
4599,2020-09-09 15:56:15,"RT @ShawnFitz1: Ready to greet @Mike_Pence at the Murrysville Victory Center! 
#LeadRight #TeamPA https://t.co/YdROoigGyf",Mike_Pence,1
4600,2020-09-09 15:26:01,Great New Book by our friend @SarahHuckabee! “Speaking for Myself” is on the shelves! Get your copy today! https://t.co/7BmdLL86TK,Mike_Pence,1
4601,2020-09-09 14:51:50,Just landed in Pennsylvania! The Keystone State is ready for FOUR MORE YEARS of President @realDonaldTrump!,Mike_Pence,1
4602,2020-09-09 13:49:29,"Heading to Pennsylvania today where American workers know that with four more years, President @realDonaldTrump will continue to fight for more jobs, better wages, and to keep America energy independent! #WorkersForTrump",Mike_Pence,1
4603,2020-09-09 13:38:21,RT @markknoller: VP Pence arrives at @Andrews_JBA to board Air Force Two on campaign trip to must-win Pennsylvania. Has pro-life events and…,Mike_Pence,1
4604,2020-09-09 13:31:45,RT @SecondLady: Heading to Georgia! Looking forward to visiting @USAGStewartHAAF and @emoryhealthcare today to learn more about important #…,Mike_Pence,1
4605,2020-09-08 23:57:01,"RT @GOP: The Great American Comeback is underway in NORTH CAROLINA!
 
*5 million economic impact payments were delivered to NC workers &amp; fa…",Mike_Pence,1
4606,2020-09-08 23:56:55,RT @GOP: “They’re coming after me because I’m fighting for YOU.” -@realDonaldTrump,Mike_Pence,1
4607,2020-09-08 23:41:26,RT @TeamTrump: President @realDonaldTrump built the greatest economy in the world and he is doing it again! https://t.co/hkHbaWX65w,Mike_Pence,1
4608,2020-09-08 22:55:21,"RT @TeamTrump: WATCH LIVE: President Donald Trump in Winston-Salem, North Carolina #NorthCarolina

Text TRUMP to 88022 https://t.co/EN5eFz8…",Mike_Pence,1
4609,2020-09-08 22:48:32,RT @realDonaldTrump: https://t.co/rQ8Sl8iBwN,Mike_Pence,1
4610,2020-09-08 22:46:46,"RT @TrumpWarRoom: ""We will not compromise on the safety and efficacy of a vaccine, even as we move under President Trump’s leadership to ge…",Mike_Pence,1
4611,2020-09-08 22:46:35,"RT @Mike_Pence: Through Operation Warp Speed, we're making unprecedented progress on a safe and effective vaccine. The @WhiteHouse Coronavi…",Mike_Pence,1
4612,2020-09-08 22:20:34,"RT @BrianAbelTV: (2/2) In second part of his response to a question on Michigan's economy,
@VP gives a potential preview of a line of attac…",Mike_Pence,1
4613,2020-09-08 22:20:31,"RT @BrianAbelTV: (1/2)Michigan saw a net loss of auto jobs between 2017-before the pandemic,
@VP on the Trump administration's message to t…",Mike_Pence,1
4614,2020-09-08 22:20:20,"RT @BrianAbelTV: In a Michigan exclusive interview, @VP says of The Atlantic story:
""Frankly, the suggestion that the President... who I kn…",Mike_Pence,1
4615,2020-09-08 21:36:37,"Through Operation Warp Speed, we're making unprecedented progress on a safe and effective vaccine. The @WhiteHouse Coronavirus Task Force met today to discuss vaccines in Phase 3 trials and plans for nationwide distribution.",Mike_Pence,1
4616,2020-09-08 20:51:22,"RT @SBAList: Meet Ingrid, Amarae and Kristy, just three of the women served (for free) by Women's Choice Network @WCNtweets medical clinics…",Mike_Pence,1
4617,2020-09-08 20:50:24,"RT @SpectrumNews1WI: .@VP spent his Labor Day with workers at Dairyland Power Cooperative talking about job creation efforts.

Afterward, @…",Mike_Pence,1
4618,2020-09-08 19:46:00,RT @WhiteHouse: President @realDonaldTrump just signed a presidential order extending the moratorium on offshore drilling on Florida's Gulf…,Mike_Pence,1
4619,2020-09-08 19:45:45,RT @WhiteHouse: America is the world leader on energy! 🇺🇸 https://t.co/4yZRaWGMRf,Mike_Pence,1
4620,2020-09-08 19:06:28,RT @WhiteHouse: LIVE: President @realDonaldTrump delivers remarks on environmental accomplishments https://t.co/KIB6UHErOe,Mike_Pence,1
4621,2020-09-08 18:59:37,"RT @TrumpWarRoom: Chippewa Falls, Wisconsin is UPBEAT about jobs! https://t.co/VAPq5ZZd1Z",Mike_Pence,1
4622,2020-09-08 18:27:17,https://t.co/SGUMyY0kOM,Mike_Pence,1
4623,2020-09-08 14:57:29,"RT @SecondLady: Inspired by @TAPSorg Peer Mentor, Jon Ganues, who shares his story of how he honors his son through giving back to the comm…",Mike_Pence,1
4624,2020-09-08 14:00:59,RT @LaCrosseTribune: Photos: Vice President Mike Pence visits Dairyland Power Cooperative https://t.co/wkxre5PcyT,Mike_Pence,1
4625,2020-09-08 03:26:22,"RT @WhiteHouse: In just four months, the unemployment rate has gone down by 6.3 percentage points.

It took nearly nine YEARS following the…",Mike_Pence,1
4626,2020-09-07 20:09:01,RT @DairylandPower: It was a great to have you here to recognize Dairyland’s incredible workforce and honor all of America’s workers. Happy…,Mike_Pence,1
4627,2020-09-07 19:41:08,https://t.co/yf3Pey9Fcg,Mike_Pence,1
4628,2020-09-07 19:32:34,RT @WhiteHouse: We will make a full recovery and return to unprecedented prosperity through our pro-America policies 🇺🇸 https://t.co/tZ53QK…,Mike_Pence,1
4629,2020-09-07 19:32:30,RT @WhiteHouse: 10.6 MILLION jobs added since May! 🇺🇸 https://t.co/QBEsxeIIug,Mike_Pence,1
